client_id,message_id,server_id,client_send_time,server_processing_time,client_receive_time,response_time,num_servers,num_clients,num_messages
client_1_5145,100,server-deployment-go-756b457bc6-qh44k,1752846454.495086,0.001894,1752846454.705120,0.210035,2,30,100
client_1_9320,100,server-deployment-go-756b457bc6-qh44k,1752846454.753160,0.001930,1752846455.019222,0.266062,2,30,100
client_1_5562,100,server-deployment-go-756b457bc6-qh44k,1752846454.816997,0.001922,1752846455.077283,0.260286,2,30,100
client_1_8398,100,server-deployment-go-756b457bc6-qh44k,1752846454.948637,0.001872,1752846455.163340,0.214703,2,30,100
client_1_6702,100,server-deployment-go-756b457bc6-qh44k,1752846454.978902,0.001897,1752846455.185326,0.206424,2,30,100
client_1_9867,100,server-deployment-go-756b457bc6-qh44k,1752846455.005438,0.001934,1752846455.211347,0.205909,2,30,100
client_1_9488,100,server-deployment-go-756b457bc6-qh44k,1752846455.081334,0.001931,1752846455.283316,0.201982,2,30,100
client_1_8730,100,server-deployment-go-756b457bc6-qh44k,1752846455.095336,0.001947,1752846455.297347,0.202011,2,30,100
client_1_9540,100,server-deployment-go-756b457bc6-qh44k,1752846455.097829,0.001939,1752846455.299265,0.201436,2,30,100
client_1_8170,100,server-deployment-go-756b457bc6-qh44k,1752846455.123546,0.001938,1752846455.325264,0.201718,2,30,100
client_1_7305,100,server-deployment-go-756b457bc6-qh44k,1752846455.166640,0.001945,1752846455.370296,0.203656,2,30,100
